,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster_length0,cluster_length1,cluster_length2,cluster_length3,cluster_length4,cluster_length5,cluster_length6,cluster_length7,cluster_length8,cluster_length9
567,3.5952,-1,-1,3.4763,-1,3.4248,-1,4.27,-1,3.5171,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
568,3.5952,-1,-1,3.4776,-1,3.4283,-1,4.2933,-1,3.52,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
569,3.6021,-1,-1,3.4789,-1,3.4283,-1,4.3251,-1,3.52,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
570,3.6021,-1,-1,3.4828,-1,3.4306,-1,4.3325,-1,3.5214,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
571,3.6055,-1,-1,3.4855,-1,3.4306,-1,4.3372,-1,3.5229,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
572,3.6073,-1,-1,3.4868,-1,3.4318,-1,4.3391,-1,3.5229,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
573,3.6162,-1,-1,3.4868,-1,3.4318,-1,4.3401,-1,3.5243,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
574,3.6162,-1,-1,3.4881,-1,3.433,-1,4.3615,-1,3.5258,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
575,3.6216,-1,-1,3.4976,-1,3.4342,-1,4.3706,-1,3.5287,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
576,3.6253,-1,-1,3.5017,-1,3.4353,-1,4.3778,-1,3.5302,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
577,3.6289,-1,-1,3.5058,-1,3.4365,-1,4.3883,-1,3.5317,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
578,3.6289,-1,-1,3.5086,-1,3.4377,-1,4.3883,-1,3.5331,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
579,3.6308,-1,-1,3.51,-1,3.4377,-1,4.3947,-1,3.5361,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
580,3.6421,-1,-1,3.51,-1,3.4377,-1,4.399,-1,3.5376,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
581,3.6421,-1,-1,3.5114,-1,3.4389,-1,4.4045,-1,3.5376,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
582,3.644,-1,-1,3.5143,-1,3.4389,-1,4.4535,-1,3.5452,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
583,3.6459,-1,-1,3.5143,-1,3.4401,-1,4.4828,-1,3.5452,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
584,3.6478,-1,-1,3.5171,-1,3.4413,-1,4.4895,-1,3.5452,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
585,3.6478,-1,-1,3.52,-1,3.4425,-1,4.5346,-1,3.5482,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
586,3.6498,-1,-1,3.5214,-1,3.4425,-1,4.5421,-1,3.5498,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
587,3.6498,-1,-1,3.5214,-1,3.4437,-1,4.6003,-1,3.5513,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
588,3.6536,-1,-1,3.5214,-1,3.4449,-1,4.6108,-1,3.5544,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
589,3.6536,-1,-1,3.5214,-1,3.4461,-1,4.6882,-1,3.5575,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
590,3.6556,-1,-1,3.5229,-1,3.4486,-1,4.6904,-1,3.5591,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
591,3.6576,-1,-1,3.5229,-1,3.4486,-1,4.7033,-1,3.5622,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
592,3.6655,-1,-1,3.5229,-1,3.4535,-1,4.7167,-1,3.5622,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
593,3.6676,-1,-1,3.5243,-1,3.4535,-1,4.7258,-1,3.5654,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
594,3.6716,-1,-1,3.5258,-1,3.4559,-1,4.7352,-1,3.567,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
595,3.6737,-1,-1,3.5258,-1,3.4559,-1,4.7799,-1,3.5686,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
596,3.6819,-1,-1,3.5258,-1,3.4559,-1,5.1113,-1,3.5702,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
597,3.6861,-1,-1,3.5272,-1,3.4572,-1,5.1746,-1,3.5719,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
598,3.6882,-1,-1,3.5272,-1,3.4572,-1,5.5607,-1,3.5719,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
599,3.6882,-1,-1,3.5287,-1,3.4584,-1,6.2104,-1,3.5735,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
600,3.6904,-1,-1,3.5287,-1,3.4609,-1,7.2262,-1,3.5784,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
601,3.6925,-1,-1,3.5331,-1,3.4622,-1,-1,-1,3.58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602,3.6968,-1,-1,3.5346,-1,3.4634,-1,-1,-1,3.58,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
603,3.699,-1,-1,3.5376,-1,3.4634,-1,-1,-1,3.5834,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
604,3.699,-1,-1,3.5391,-1,3.4634,-1,-1,-1,3.585,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
605,3.7011,-1,-1,3.5406,-1,3.4647,-1,-1,-1,3.5884,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
606,3.7033,-1,-1,3.5436,-1,3.4647,-1,-1,-1,3.5901,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
607,3.7055,-1,-1,3.5436,-1,3.466,-1,-1,-1,3.5952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
608,3.71,-1,-1,3.5452,-1,3.466,-1,-1,-1,3.5952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
609,3.71,-1,-1,3.5452,-1,3.4698,-1,-1,-1,3.6003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
610,3.7122,-1,-1,3.5452,-1,3.4737,-1,-1,-1,3.6038,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
611,3.7144,-1,-1,3.5452,-1,3.4737,-1,-1,-1,3.6073,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
612,3.7144,-1,-1,3.5467,-1,3.4763,-1,-1,-1,3.6091,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
613,3.7144,-1,-1,3.5467,-1,3.4763,-1,-1,-1,3.6108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
614,3.7167,-1,-1,3.5482,-1,3.4789,-1,-1,-1,3.6108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
615,3.719,-1,-1,3.5482,-1,3.4789,-1,-1,-1,3.6126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
616,3.7328,-1,-1,3.5544,-1,3.4802,-1,-1,-1,3.6126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
617,3.7328,-1,-1,3.5544,-1,3.4802,-1,-1,-1,3.6144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
618,3.7352,-1,-1,3.556,-1,3.4802,-1,-1,-1,3.6144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
619,3.7352,-1,-1,3.556,-1,3.4815,-1,-1,-1,3.6162,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
620,3.7399,-1,-1,3.556,-1,3.4815,-1,-1,-1,3.6162,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
621,3.7399,-1,-1,3.5575,-1,3.4828,-1,-1,-1,3.6162,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
622,3.7447,-1,-1,3.5622,-1,3.4828,-1,-1,-1,3.6216,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
623,3.7447,-1,-1,3.5622,-1,3.4881,-1,-1,-1,3.6234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
624,3.7471,-1,-1,3.5638,-1,3.4881,-1,-1,-1,3.6289,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
625,3.7471,-1,-1,3.5638,-1,3.4895,-1,-1,-1,3.6289,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
626,3.7496,-1,-1,3.5654,-1,3.4921,-1,-1,-1,3.6308,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
627,3.752,-1,-1,3.567,-1,3.4921,-1,-1,-1,3.6345,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
628,3.752,-1,-1,3.567,-1,3.4921,-1,-1,-1,3.6364,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
629,3.752,-1,-1,3.5686,-1,3.4949,-1,-1,-1,3.6596,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
630,3.752,-1,-1,3.5686,-1,3.4962,-1,-1,-1,3.6596,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
631,3.752,-1,-1,3.5719,-1,3.4962,-1,-1,-1,3.6615,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
632,3.752,-1,-1,3.5751,-1,3.4962,-1,-1,-1,3.6635,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
633,3.7545,-1,-1,3.5784,-1,3.4976,-1,-1,-1,3.6655,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
634,3.7595,-1,-1,3.5784,-1,3.4976,-1,-1,-1,3.6676,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
635,3.762,-1,-1,3.5784,-1,3.4989,-1,-1,-1,3.6696,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
636,3.762,-1,-1,3.58,-1,3.5045,-1,-1,-1,3.6778,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
637,3.762,-1,-1,3.5834,-1,3.5045,-1,-1,-1,3.6819,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
638,3.762,-1,-1,3.5901,-1,3.5058,-1,-1,-1,3.6882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
639,3.7645,-1,-1,3.5901,-1,3.5058,-1,-1,-1,3.6968,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
640,3.767,-1,-1,3.5901,-1,3.5058,-1,-1,-1,3.7011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
641,3.7721,-1,-1,3.5918,-1,3.5086,-1,-1,-1,3.7011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
642,3.7747,-1,-1,3.5952,-1,3.5086,-1,-1,-1,3.7033,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
643,3.7747,-1,-1,3.5952,-1,3.51,-1,-1,-1,3.7144,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
644,3.7878,-1,-1,3.6003,-1,3.5114,-1,-1,-1,3.7167,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
645,3.7878,-1,-1,3.6038,-1,3.5129,-1,-1,-1,3.7167,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
646,3.7932,-1,-1,3.6108,-1,3.5157,-1,-1,-1,3.719,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
647,3.7959,-1,-1,3.6108,-1,3.5157,-1,-1,-1,3.7212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
648,3.7986,-1,-1,3.6162,-1,3.5157,-1,-1,-1,3.7235,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
649,3.8041,-1,-1,3.6162,-1,3.5171,-1,-1,-1,3.7235,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
650,3.8041,-1,-1,3.618,-1,3.5171,-1,-1,-1,3.7258,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
651,3.8041,-1,-1,3.6234,-1,3.5171,-1,-1,-1,3.7282,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
652,3.8097,-1,-1,3.6253,-1,3.5186,-1,-1,-1,3.7282,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
653,3.8182,-1,-1,3.6271,-1,3.5258,-1,-1,-1,3.7305,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
654,3.8239,-1,-1,3.6289,-1,3.5272,-1,-1,-1,3.7352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
655,3.8268,-1,-1,3.6308,-1,3.5302,-1,-1,-1,3.7399,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
656,3.8268,-1,-1,3.6326,-1,3.5317,-1,-1,-1,3.7423,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
657,3.8327,-1,-1,3.6402,-1,3.5331,-1,-1,-1,3.7471,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
658,3.8327,-1,-1,3.6402,-1,3.5346,-1,-1,-1,3.7471,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
659,3.8356,-1,-1,3.6421,-1,3.5421,-1,-1,-1,3.752,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
660,3.8356,-1,-1,3.6459,-1,3.5436,-1,-1,-1,3.757,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
661,3.8356,-1,-1,3.6459,-1,3.5452,-1,-1,-1,3.7595,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
662,3.8477,-1,-1,3.6459,-1,3.5452,-1,-1,-1,3.7645,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
663,3.8508,-1,-1,3.6459,-1,3.5467,-1,-1,-1,3.767,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
664,3.857,-1,-1,3.6517,-1,3.5513,-1,-1,-1,3.7696,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
665,3.857,-1,-1,3.6517,-1,3.5513,-1,-1,-1,3.7696,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
666,3.857,-1,-1,3.6556,-1,3.556,-1,-1,-1,3.7696,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
667,3.8633,-1,-1,3.6576,-1,3.556,-1,-1,-1,3.7773,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
668,3.8794,-1,-1,3.6615,-1,3.5575,-1,-1,-1,3.7959,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
669,3.8827,-1,-1,3.6696,-1,3.5591,-1,-1,-1,3.8097,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
670,3.8861,-1,-1,3.6696,-1,3.5607,-1,-1,-1,3.8097,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
671,3.8894,-1,-1,3.6716,-1,3.5622,-1,-1,-1,3.8125,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
672,3.8928,-1,-1,3.6737,-1,3.5638,-1,-1,-1,3.8153,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
673,3.8996,-1,-1,3.6757,-1,3.5654,-1,-1,-1,3.8182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
674,3.9031,-1,-1,3.6757,-1,3.567,-1,-1,-1,3.8182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
675,3.9172,-1,-1,3.6757,-1,3.5702,-1,-1,-1,3.8182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
676,3.9208,-1,-1,3.6799,-1,3.5735,-1,-1,-1,3.8239,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
677,3.9245,-1,-1,3.6799,-1,3.5751,-1,-1,-1,3.8268,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
678,3.9281,-1,-1,3.6861,-1,3.58,-1,-1,-1,3.8297,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
679,3.9318,-1,-1,3.699,-1,3.58,-1,-1,-1,3.8416,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
680,3.9355,-1,-1,3.7011,-1,3.58,-1,-1,-1,3.8508,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
681,3.9355,-1,-1,3.7033,-1,3.5817,-1,-1,-1,3.8539,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
682,3.9355,-1,-1,3.7033,-1,3.5817,-1,-1,-1,3.857,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
683,3.9469,-1,-1,3.7033,-1,3.5834,-1,-1,-1,3.8697,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
684,3.9586,-1,-1,3.7077,-1,3.5834,-1,-1,-1,3.8794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
685,3.9586,-1,-1,3.71,-1,3.585,-1,-1,-1,3.8827,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
686,3.9626,-1,-1,3.7144,-1,3.585,-1,-1,-1,3.8861,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
687,3.9666,-1,-1,3.7167,-1,3.5867,-1,-1,-1,3.8861,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
688,3.9706,-1,-1,3.7167,-1,3.5867,-1,-1,-1,3.8894,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
689,3.9747,-1,-1,3.719,-1,3.5901,-1,-1,-1,3.8894,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
690,3.9747,-1,-1,3.7305,-1,3.5952,-1,-1,-1,3.8962,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
691,3.983,-1,-1,3.7375,-1,3.6055,-1,-1,-1,3.8996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
692,3.983,-1,-1,3.7423,-1,3.6073,-1,-1,-1,3.8996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
693,3.983,-1,-1,3.7447,-1,3.6108,-1,-1,-1,3.9031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
694,3.983,-1,-1,3.7471,-1,3.6144,-1,-1,-1,3.9066,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
695,3.9914,-1,-1,3.7471,-1,3.6144,-1,-1,-1,3.9066,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
696,3.9957,-1,-1,3.7471,-1,3.6162,-1,-1,-1,3.9066,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
697,3.9957,-1,-1,3.7496,-1,3.618,-1,-1,-1,3.9136,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
698,4.0026,-1,-1,3.752,-1,3.618,-1,-1,-1,3.9136,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
699,4.0052,-1,-1,3.7595,-1,3.6198,-1,-1,-1,3.9208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
700,4.0205,-1,-1,3.762,-1,3.6253,-1,-1,-1,3.9208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
701,4.0283,-1,-1,3.762,-1,3.6253,-1,-1,-1,3.9281,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
702,4.0325,-1,-1,3.767,-1,3.6326,-1,-1,-1,3.9281,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
703,4.0453,-1,-1,3.7721,-1,3.6364,-1,-1,-1,3.9318,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
704,4.0506,-1,-1,3.7799,-1,3.6383,-1,-1,-1,3.9318,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
705,4.0675,-1,-1,3.7799,-1,3.6421,-1,-1,-1,3.9355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
706,4.0757,-1,-1,3.7852,-1,3.644,-1,-1,-1,3.9393,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
707,4.0872,-1,-1,3.7852,-1,3.6478,-1,-1,-1,3.9393,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
708,4.0872,-1,-1,3.7905,-1,3.6517,-1,-1,-1,3.9547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
709,4.1046,-1,-1,3.7905,-1,3.6517,-1,-1,-1,3.9586,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
710,4.1135,-1,-1,3.7905,-1,3.6536,-1,-1,-1,3.9626,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
711,4.1141,-1,-1,3.7932,-1,3.6556,-1,-1,-1,3.9706,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
712,4.1152,-1,-1,3.8041,-1,3.6556,-1,-1,-1,3.9706,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
713,4.1169,-1,-1,3.8041,-1,3.6556,-1,-1,-1,3.9706,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
714,4.1186,-1,-1,3.8069,-1,3.6596,-1,-1,-1,3.9872,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
715,4.1238,-1,-1,3.8069,-1,3.6615,-1,-1,-1,3.9957,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
716,4.1273,-1,-1,3.821,-1,3.6635,-1,-1,-1,3.9957,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
717,4.1397,-1,-1,3.8239,-1,3.6676,-1,-1,-1,4.0026,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
718,4.1451,-1,-1,3.8268,-1,3.6676,-1,-1,-1,4.0026,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
719,4.1469,-1,-1,3.8268,-1,3.6716,-1,-1,-1,4.0088,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
720,4.15,-1,-1,3.8297,-1,3.6716,-1,-1,-1,4.0283,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
721,4.1537,-1,-1,3.8356,-1,3.6737,-1,-1,-1,4.0325,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
722,4.1618,-1,-1,3.8356,-1,3.6737,-1,-1,-1,4.04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
723,4.1791,-1,-1,3.8416,-1,3.6757,-1,-1,-1,4.0429,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
724,4.1805,-1,-1,3.8416,-1,3.6778,-1,-1,-1,4.0429,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
725,4.1805,-1,-1,3.8416,-1,3.6799,-1,-1,-1,4.0448,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
726,4.1811,-1,-1,3.8447,-1,3.6799,-1,-1,-1,4.0487,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
727,4.1878,-1,-1,3.8477,-1,3.684,-1,-1,-1,4.0506,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
728,4.1891,-1,-1,3.8508,-1,3.6861,-1,-1,-1,4.055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
729,4.2248,-1,-1,3.8508,-1,3.6861,-1,-1,-1,4.061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
730,4.2526,-1,-1,3.857,-1,3.6904,-1,-1,-1,4.061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
731,4.2573,-1,-1,3.8601,-1,3.6946,-1,-1,-1,4.061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
732,4.2807,-1,-1,3.8601,-1,3.6946,-1,-1,-1,4.0635,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
733,4.2815,-1,-1,3.8633,-1,3.6968,-1,-1,-1,4.066,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
734,4.2815,-1,-1,3.8665,-1,3.6968,-1,-1,-1,4.0685,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
