,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster_length0,cluster_length1,cluster_length2,cluster_length3,cluster_length4,cluster_length5,cluster_length6,cluster_length7,cluster_length8,cluster_length9
735,4.2865,-1,-1,3.8697,-1,3.7033,-1,-1,-1,4.0799,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
736,4.2865,-1,-1,3.8729,-1,3.7033,-1,-1,-1,4.0862,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
737,4.289,-1,-1,3.8794,-1,3.7055,-1,-1,-1,4.0947,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
738,4.289,-1,-1,3.8794,-1,3.7122,-1,-1,-1,4.0996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
739,4.2993,-1,-1,3.8894,-1,3.7167,-1,-1,-1,4.1079,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
740,4.301,-1,-1,3.8928,-1,3.719,-1,-1,-1,4.1141,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
741,4.3298,-1,-1,3.9066,-1,3.719,-1,-1,-1,4.1186,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
742,4.3556,-1,-1,3.9066,-1,3.7212,-1,-1,-1,4.1221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
743,4.3655,-1,-1,3.9066,-1,3.7212,-1,-1,-1,4.1373,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
744,4.3726,-1,-1,3.9136,-1,3.7212,-1,-1,-1,4.1373,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
745,4.3747,-1,-1,3.9393,-1,3.7235,-1,-1,-1,4.1433,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
746,4.3778,-1,-1,3.9431,-1,3.7258,-1,-1,-1,4.1475,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
747,4.399,-1,-1,3.9431,-1,3.7282,-1,-1,-1,4.1555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
748,4.4001,-1,-1,3.9469,-1,3.7282,-1,-1,-1,4.1643,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
749,4.4123,-1,-1,3.9508,-1,3.7282,-1,-1,-1,4.1864,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
750,4.4179,-1,-1,3.9508,-1,3.7282,-1,-1,-1,4.1898,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
751,4.4271,-1,-1,3.9547,-1,3.7305,-1,-1,-1,4.1986,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
752,4.4449,-1,-1,3.9626,-1,3.7305,-1,-1,-1,4.2132,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
753,4.4522,-1,-1,3.9706,-1,3.7328,-1,-1,-1,4.2358,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
754,4.4609,-1,-1,3.9747,-1,3.7328,-1,-1,-1,4.2358,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
755,4.4828,-1,-1,3.9747,-1,3.7328,-1,-1,-1,4.2381,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
756,4.4895,-1,-1,3.983,-1,3.7375,-1,-1,-1,4.2411,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
757,4.4895,-1,-1,3.9872,-1,3.7399,-1,-1,-1,4.2449,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
758,4.4895,-1,-1,3.9914,-1,3.7447,-1,-1,-1,4.2503,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
759,4.5058,-1,-1,4.007,-1,3.7471,-1,-1,-1,4.2573,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
760,4.5498,-1,-1,4.0214,-1,3.7471,-1,-1,-1,4.2573,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
761,4.58,-1,-1,4.0311,-1,3.7496,-1,-1,-1,4.2588,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
762,4.585,-1,-1,4.0311,-1,3.752,-1,-1,-1,4.2798,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
763,4.5986,-1,-1,4.0362,-1,3.752,-1,-1,-1,4.2823,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
764,4.6003,-1,-1,4.0487,-1,3.7545,-1,-1,-1,4.2832,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
765,4.644,-1,-1,4.0531,-1,3.762,-1,-1,-1,4.2967,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
766,4.7399,-1,-1,4.061,-1,3.7645,-1,-1,-1,4.3134,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
767,4.7423,-1,-1,4.0645,-1,3.767,-1,-1,-1,4.3325,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
768,4.7595,-1,-1,4.0675,-1,3.767,-1,-1,-1,4.3354,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
769,4.7721,-1,-1,4.0711,-1,3.7696,-1,-1,-1,4.3478,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
770,4.821,-1,-1,4.082,-1,3.7747,-1,-1,-1,4.3478,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
771,4.8268,-1,-1,4.0825,-1,3.7773,-1,-1,-1,4.3478,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
772,4.8996,-1,-1,4.0835,-1,3.7825,-1,-1,-1,4.3526,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
773,4.983,-1,-1,4.0899,-1,3.7878,-1,-1,-1,4.3625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
774,4.9914,-1,-1,4.0958,-1,3.7905,-1,-1,-1,4.3778,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
775,5.0159,-1,-1,4.0996,-1,3.7986,-1,-1,-1,4.3851,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
776,5.0747,-1,-1,4.1101,-1,3.7986,-1,-1,-1,4.3936,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
777,5.0778,-1,-1,4.129,-1,3.7986,-1,-1,-1,4.3947,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
778,5.1409,-1,-1,4.1355,-1,3.8041,-1,-1,-1,4.4112,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
779,5.3925,-1,-1,4.1409,-1,3.8041,-1,-1,-1,4.4225,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
780,5.3958,-1,-1,4.1451,-1,3.8041,-1,-1,-1,4.4449,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
781,5.6635,-1,-1,4.1561,-1,3.8041,-1,-1,-1,4.4609,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
782,5.8125,-1,-1,4.1637,-1,3.8069,-1,-1,-1,4.4698,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
783,6.5017,-1,-1,4.1818,-1,3.8125,-1,-1,-1,4.4895,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
784,-1,-1,-1,4.1831,-1,3.8125,-1,-1,-1,4.4895,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
785,-1,-1,-1,4.1831,-1,3.8182,-1,-1,-1,4.4895,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
786,-1,-1,-1,4.1831,-1,3.8327,-1,-1,-1,4.5003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
787,-1,-1,-1,4.1952,-1,3.8327,-1,-1,-1,4.5143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
788,-1,-1,-1,4.1972,-1,3.8356,-1,-1,-1,4.5143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
789,-1,-1,-1,4.2062,-1,3.8386,-1,-1,-1,4.5317,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
790,-1,-1,-1,4.209,-1,3.8416,-1,-1,-1,4.5331,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
791,-1,-1,-1,4.209,-1,3.8447,-1,-1,-1,4.5391,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
792,-1,-1,-1,4.2118,-1,3.8508,-1,-1,-1,4.5638,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
793,-1,-1,-1,4.2204,-1,3.8539,-1,-1,-1,4.5784,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
794,-1,-1,-1,4.224,-1,3.8539,-1,-1,-1,4.5817,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
795,-1,-1,-1,4.2351,-1,3.8539,-1,-1,-1,4.5867,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
796,-1,-1,-1,4.2411,-1,3.857,-1,-1,-1,4.6108,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
797,-1,-1,-1,4.2426,-1,3.8633,-1,-1,-1,4.6126,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
798,-1,-1,-1,4.2472,-1,3.8761,-1,-1,-1,4.618,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
799,-1,-1,-1,4.2757,-1,3.8761,-1,-1,-1,4.6904,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
800,-1,-1,-1,4.2774,-1,3.8794,-1,-1,-1,4.7055,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
801,-1,-1,-1,4.3028,-1,3.8794,-1,-1,-1,4.71,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
802,-1,-1,-1,4.3107,-1,3.8827,-1,-1,-1,4.8097,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
803,-1,-1,-1,4.3179,-1,3.8827,-1,-1,-1,4.8665,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
804,-1,-1,-1,4.3251,-1,3.8861,-1,-1,-1,4.9508,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
805,-1,-1,-1,4.3307,-1,3.8894,-1,-1,-1,4.9706,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
806,-1,-1,-1,4.3382,-1,3.8894,-1,-1,-1,4.9788,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
807,-1,-1,-1,4.3478,-1,3.8928,-1,-1,-1,5.158,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
808,-1,-1,-1,4.3716,-1,3.9031,-1,-1,-1,5.1675,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
809,-1,-1,-1,4.3726,-1,3.9066,-1,-1,-1,5.2314,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
810,-1,-1,-1,4.3809,-1,3.9136,-1,-1,-1,5.2907,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
811,-1,-1,-1,4.3979,-1,3.9172,-1,-1,-1,5.4437,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
812,-1,-1,-1,4.4001,-1,3.9208,-1,-1,-1,5.7932,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
813,-1,-1,-1,4.4401,-1,3.9208,-1,-1,-1,7.1192,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
814,-1,-1,-1,4.4449,-1,3.9208,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
815,-1,-1,-1,4.4647,-1,3.9281,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
816,-1,-1,-1,4.4685,-1,3.9355,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
817,-1,-1,-1,4.4737,-1,3.9431,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
818,-1,-1,-1,4.4802,-1,3.9431,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
819,-1,-1,-1,4.4855,-1,3.9508,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
820,-1,-1,-1,4.4895,-1,3.9547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
821,-1,-1,-1,4.5157,-1,3.9547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
822,-1,-1,-1,4.5272,-1,3.9626,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
823,-1,-1,-1,4.5406,-1,3.9666,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
824,-1,-1,-1,4.6091,-1,3.9706,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
825,-1,-1,-1,4.6345,-1,3.9706,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
826,-1,-1,-1,4.6402,-1,3.9788,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
827,-1,-1,-1,4.644,-1,3.9914,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
828,-1,-1,-1,4.6556,-1,4.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
829,-1,-1,-1,4.684,-1,4.0132,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
830,-1,-1,-1,4.757,-1,4.0182,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
831,-1,-1,-1,4.762,-1,4.0255,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
832,-1,-1,-1,4.7852,-1,4.0255,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
833,-1,-1,-1,4.8013,-1,4.0315,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
834,-1,-1,-1,4.8041,-1,4.0362,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
835,-1,-1,-1,4.8125,-1,4.0376,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
836,-1,-1,-1,4.8665,-1,4.04,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
837,-1,-1,-1,4.8827,-1,4.0472,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
838,-1,-1,-1,4.9101,-1,4.0482,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
839,-1,-1,-1,4.9914,-1,4.0521,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
840,-1,-1,-1,5.1146,-1,4.0625,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
841,-1,-1,-1,5.1918,-1,4.0645,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
842,-1,-1,-1,5.5498,-1,4.066,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
843,-1,-1,-1,5.684,-1,4.067,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
844,-1,-1,-1,-1,-1,4.0696,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
845,-1,-1,-1,-1,-1,4.0706,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
846,-1,-1,-1,-1,-1,4.0835,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
847,-1,-1,-1,-1,-1,4.0878,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
848,-1,-1,-1,-1,-1,4.0915,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
849,-1,-1,-1,-1,-1,4.0942,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
850,-1,-1,-1,-1,-1,4.0947,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
851,-1,-1,-1,-1,-1,4.1018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
852,-1,-1,-1,-1,-1,4.1018,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
853,-1,-1,-1,-1,-1,4.1029,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
854,-1,-1,-1,-1,-1,4.1079,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
855,-1,-1,-1,-1,-1,4.1124,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
856,-1,-1,-1,-1,-1,4.1308,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
857,-1,-1,-1,-1,-1,4.1433,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
858,-1,-1,-1,-1,-1,4.1574,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
859,-1,-1,-1,-1,-1,4.1605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
860,-1,-1,-1,-1,-1,4.1624,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
861,-1,-1,-1,-1,-1,4.1707,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
862,-1,-1,-1,-1,-1,4.1785,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
863,-1,-1,-1,-1,-1,4.1791,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
864,-1,-1,-1,-1,-1,4.1898,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
865,-1,-1,-1,-1,-1,4.1918,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
866,-1,-1,-1,-1,-1,4.1952,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
867,-1,-1,-1,-1,-1,4.2062,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
868,-1,-1,-1,-1,-1,4.2104,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
869,-1,-1,-1,-1,-1,4.2132,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
870,-1,-1,-1,-1,-1,4.2358,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
871,-1,-1,-1,-1,-1,4.262,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
872,-1,-1,-1,-1,-1,4.2716,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
873,-1,-1,-1,-1,-1,4.2716,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
874,-1,-1,-1,-1,-1,4.2815,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
875,-1,-1,-1,-1,-1,4.2832,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
876,-1,-1,-1,-1,-1,4.284,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
877,-1,-1,-1,-1,-1,4.3188,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
878,-1,-1,-1,-1,-1,4.3261,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
879,-1,-1,-1,-1,-1,4.3478,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
880,-1,-1,-1,-1,-1,4.3526,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
881,-1,-1,-1,-1,-1,4.3862,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
882,-1,-1,-1,-1,-1,4.3862,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
883,-1,-1,-1,-1,-1,4.3883,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
884,-1,-1,-1,-1,-1,4.3947,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
885,-1,-1,-1,-1,-1,4.3969,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
886,-1,-1,-1,-1,-1,4.399,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
887,-1,-1,-1,-1,-1,4.399,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
888,-1,-1,-1,-1,-1,4.4034,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
889,-1,-1,-1,-1,-1,4.4168,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
890,-1,-1,-1,-1,-1,4.4306,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
891,-1,-1,-1,-1,-1,4.4318,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
892,-1,-1,-1,-1,-1,4.4647,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
893,-1,-1,-1,-1,-1,4.4672,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
894,-1,-1,-1,-1,-1,4.4815,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
895,-1,-1,-1,-1,-1,4.4895,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
896,-1,-1,-1,-1,-1,4.4895,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
897,-1,-1,-1,-1,-1,4.4935,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
898,-1,-1,-1,-1,-1,4.5017,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
899,-1,-1,-1,-1,-1,4.5143,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
900,-1,-1,-1,-1,-1,4.6234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
901,-1,-1,-1,-1,-1,4.6576,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
902,-1,-1,-1,-1,-1,4.6716,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
903,-1,-1,-1,-1,-1,4.6757,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
904,-1,-1,-1,-1,-1,4.6946,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
905,-1,-1,-1,-1,-1,4.7282,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
906,-1,-1,-1,-1,-1,4.7747,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
907,-1,-1,-1,-1,-1,4.8327,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
908,-1,-1,-1,-1,-1,4.8477,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
909,-1,-1,-1,-1,-1,4.8508,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
910,-1,-1,-1,-1,-1,4.8962,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
911,-1,-1,-1,-1,-1,4.9031,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
912,-1,-1,-1,-1,-1,5.065,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
913,-1,-1,-1,-1,-1,5.0685,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
914,-1,-1,-1,-1,-1,5.1068,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
915,-1,-1,-1,-1,-1,5.5638,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
916,-1,-1,-1,-1,-1,5.5784,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
917,-1,-1,-1,-1,-1,5.8153,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
918,-1,-1,-1,-1,-1,7.0297,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
919,-1,-1,-1,-1,-1,7.3675,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
920,-1,-1,-1,-1,-1,7.6253,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
